,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
646,한림협재점교촌치킨,통닭(치킨),제주특별자치도 제주시 한림읍 한림중앙로 47,한림읍,9,39.5,4.388888889,0.78173596,33.410585,126.2657086,정좌표
647,군산아구찜,기타,"제주특별자치도 제주시 한림읍 한림해안로 8, 102호 (씨비양빌리지)",한림읍,10,45.5,4.55,0.831664997,33.4257892,126.2673117,정좌표
648,협재포항물회,한식,제주특별자치도 제주시 한림읍 한림로 354,한림읍,10,43.5,4.35,0.883490552,33.3947774,126.2416879,정좌표
649,맹순이네,한식,"제주특별자치도 제주시 한림읍 금능1길 7, 1층",한림읍,5,24.0,4.8,0.447213595,33.3871445,126.2243686,정좌표
650,바당어부,한식,"제주특별자치도 제주시 한림읍 금능남1길 10-21, 1층",한림읍,27,121.5,4.5,1.14354375,33.385398,126.230536,정좌표
651,영진보말칼국수제주협재점,식육(숯불구이),제주특별자치도 제주시 한림읍 한림로5길 23,한림읍,10,48.0,4.8,0.632455532,33.4146732,126.2613821,정좌표
652,섬고래,기타,"제주특별자치도 제주시 한림읍 금능길 65, 1층",한림읍,10,47.5,4.75,0.790569415,33.3884475,126.2301314,정좌표
653,오리지날로맨스,기타,"제주특별자치도 제주시 한림읍 옹포2길 1, 1~2층",한림읍,9,42.0,4.666666667,0.5,33.3986066,126.2514407,정좌표
654,한솥도시락제주한림점,한식,"제주특별자치도 제주시 한림읍 한림중앙로 10-1, 1층",한림읍,8,36.0,4.5,0.88640526,33.4137927,126.2644881,정좌표
655,한림통큰장어,식육(숯불구이),"제주특별자치도 제주시 한림읍 한림로 525, 1층",한림읍,10,40.5,4.05,1.165475582,33.4051949,126.254926,정좌표
656,풍자네포차,한식,"제주특별자치도 제주시 한림읍 한림로 685-2, 1층",한림읍,2,9.0,4.5,0.707106781,33.4160702,126.2647664,정좌표
657,오늘은고기제주본점,기타,"제주특별자치도 제주시 한림읍 일주서로 5167, A동 3층",한림읍,10,45.0,4.5,1.269295518,33.4095489,126.2638736,정좌표
658,아방솟덕,한식,"제주특별자치도 제주시 한림읍 명랑로 36, 1층",한림읍,2,9.0,4.5,0.707106781,33.4141812,126.2684827,정좌표
659,삼정국수,일식,"제주특별자치도 제주시 한림읍 한림로 662-1, 1층",한림읍,10,31.5,3.15,1.748809119,33.4143004,126.2639835,정좌표
660,바다그리기,한식,"제주특별자치도 제주시 한림읍 옹포2길 16, 1층",한림읍,8,37.5,4.6875,0.59386747,33.399358,126.2500953,정좌표
661,금촌댁,식육(숯불구이),제주특별자치도 제주시 한림읍 한림로 686-1,한림읍,10,50.0,5.0,0.0,33.4160265,126.2653123,정좌표
662,닐스,경양식,"제주특별자치도 제주시 한림읍 일주서로 5153, 가동 1층",한림읍,9,42.5,4.722222222,0.565194165,33.3933134,126.2559986,정좌표
663,고향흑돼지,한식,제주특별자치도 제주시 한림읍 한림해안로 29,한림읍,10,50.0,5.0,0.0,33.4076187,126.2536768,정좌표
664,엄지네,한식,"제주특별자치도 제주시 한림읍 한림로15길 6, 1층",한림읍,2,8.5,4.25,0.353553391,33.4164816,126.2643325,정좌표
665,밥깡패,경양식,"제주특별자치도 제주시 한림읍 한림로4길 35, 1층",한림읍,116,505.0,4.353448276,1.04260802,33.4101259,126.263442,정좌표
666,안녕협재씨제주협재점,기타,"제주특별자치도 제주시 한림읍 협재1길 55, 1층",한림읍,519,2352.0,4.531791908,0.830436264,33.3989739,126.2454361,정좌표
667,명랑스낵,한식,"제주특별자치도 제주시 한림읍 한림로 585, 1층",한림읍,177,673.5,3.805084746,1.238642548,33.4092824,126.2588312,정좌표
668,도란도란,기타,"제주특별자치도 제주시 한림읍 명월성로 16, 1층",한림읍,2,8.0,4.0,0.0,33.3768233,126.2607583,정좌표
669,청계정원,한식,"제주특별자치도 제주시 한림읍 한림해안로 8, 101호",한림읍,11,46.5,4.227272727,1.310794346,33.4257892,126.2673117,정좌표
670,금악국수,분식,"제주특별자치도 제주시 한림읍 한창로 1288, 1동 1층",한림읍,19,68.0,3.578947368,1.51165066,33.3567737,126.2978672,정좌표
671,중독불닭,호프/통닭,제주특별자치도 제주시 한림읍 한림로 684-1,한림읍,13,57.0,4.384615385,0.893351511,33.4159487,126.2654203,정좌표
672,협재칼국수,한식,"제주특별자치도 제주시 한림읍 협재로 3, 1층",한림읍,894,3992.5,4.465883669,0.982893694,33.3968233,126.2445723,정좌표
673,이면,한식,"제주특별자치도 제주시 한림읍 금능5길 13, 1층",한림읍,76,362.5,4.769736842,0.650337294,33.3887811,126.2269468,정좌표
674,니나노제주,기타,"제주특별자치도 제주시 한림읍 수원7길 60-9, 1층",한림읍,23,104.0,4.52173913,0.760954258,33.4290398,126.2647739,정좌표
675,배터지는생돈까스한림점,분식,제주특별자치도 제주시 한림읍 한림중앙로 42,한림읍,13,56.0,4.307692308,0.925077959,33.4109711,126.2652763,정좌표
676,수타명가,중국식,"제주특별자치도 제주시 한림읍 일주서로 5834, 1층",한림읍,85,344.0,4.047058824,1.3879231,33.4418232,126.2898589,정좌표
677,록다미,기타,"제주특별자치도 제주시 한림읍 한림로14길 3, 1층",한림읍,1,4.0,4.0,,33.4162599,126.2654367,정좌표
678,일조바다장어,한식,제주특별자치도 제주시 한림읍 한수풀로 19,한림읍,4,19.5,4.875,0.25,33.4179794,126.2650047,정좌표
679,먹고또먹고,한식,"제주특별자치도 제주시 한림읍 한림북동길 13, 1층",한림읍,2,9.0,4.5,0.707106781,33.416298,126.2640964,정좌표
680,귀덕순우동,한식,"제주특별자치도 제주시 한림읍 한림해안로 514-4, 1층",한림읍,33,147.5,4.46969697,0.847232572,33.4338604,126.2742831,정좌표
681,한림매일맛집,한식,"제주특별자치도 제주시 한림읍 한림북동길 11, 1층 1호",한림읍,3,15.0,5.0,0.0,33.4161184,126.264086,정좌표
682,지구촌식당,한식,"제주특별자치도 제주시 한림읍 한수1길 28, 1층",한림읍,4,17.5,4.375,1.25,33.4216312,126.2626157,정좌표
683,행복한엄마밥상,한식,"제주특별자치도 제주시 한림읍 한림로 682, 1층",한림읍,2,9.0,4.5,0.707106781,33.4155021,126.2653346,정좌표
684,바다위에코끼리,기타,"제주특별자치도 제주시 한림읍 협재1길 27-6, 1층",한림읍,74,342.0,4.621621622,0.661105399,33.3976864,126.2432576,정좌표
685,수르르,한식,"제주특별자치도 제주시 한림읍 금능5길 26, 1층",한림읍,49,243.0,4.959183673,0.199914948,33.3892327,126.2271612,정좌표
686,일억조,한식,제주특별자치도 제주시 한림읍 한림상로 140,한림읍,72,330.0,4.583333333,0.712068995,33.4112849,126.267606,정좌표
687,바다제비,한식,"제주특별자치도 제주시 한림읍 한림로 640, 1층",한림읍,137,551.0,4.02189781,1.2394683,33.4133125,126.2621284,정좌표
688,마담나탈리소셜클럽,호프/통닭,"제주특별자치도 제주시 한림읍 옹포2길 10, 1층",한림읍,35,164.5,4.7,0.608759587,33.3986066,126.2514407,정좌표
689,금능낙원,한식,제주특별자치도 제주시 한림읍 금능길 27,한림읍,96,409.0,4.260416667,1.178712872,33.3874646,126.2262578,정좌표
690,맘스터치제주한림점,한식,"제주특별자치도 제주시 한림읍 명랑로 2, 1층",한림읍,7,35.0,5.0,0.0,33.4146472,126.265186,정좌표
691,쉼표,까페,"제주특별자치도 제주시 한림읍 한림로 359, 1층",한림읍,276,1208.5,4.378623188,0.80268612,33.3989324,126.2421759,정좌표
692,부가네얼큰이한림점,호프/통닭,제주특별자치도 제주시 한림읍 한림중앙로 21,한림읍,6,25.5,4.25,0.987420883,33.4128413,126.2649865,정좌표
693,주민상회한림점,한식,제주특별자치도 제주시 한림읍 한림중앙로 31,한림읍,7,29.5,4.214285714,0.809173594,33.4120056,126.2653772,정좌표
694,모살,호프/통닭,"제주특별자치도 제주시 한림읍 한림로 390, 1층",한림읍,30,127.5,4.25,1.127631023,33.396919,126.244393,정좌표
695,막창에버섯을쏘시지,한식,제주특별자치도 제주시 한림읍 한림로 685-3,한림읍,26,126.5,4.865384615,0.501152518,33.4158845,126.2645755,정좌표
696,여러분,기타,"제주특별자치도 제주시 한림읍 한림로 702, 1층",한림읍,61,296.5,4.860655738,0.429448751,33.4173125,126.2649578,정좌표
697,매기의추억,한식,제주특별자치도 제주시 한림읍 한림해안로 595,한림읍,85,381.0,4.482352941,0.733740656,33.4257892,126.2673117,정좌표
698,협재해녀의집,회집,제주특별자치도 제주시 한림읍 협재3길 19,한림읍,265,1004.0,3.788679245,1.437677575,33.3988321,126.2440116,정좌표
699,한림칼국수제주본점,한식,제주특별자치도 제주시 한림읍 한림해안로 141,한림읍,595,2632.5,4.424369748,0.848445438,33.4155701,126.2615642,정좌표
700,콜라,기타,"제주특별자치도 제주시 한림읍 일주서로 5857, 1~2층",한림읍,167,747.0,4.473053892,0.930179224,33.4433127,126.2919686,정좌표
701,칠공삼공,한식,제주특별자치도 제주시 한림읍 한림로17길 16,한림읍,8,35.0,4.375,0.582482373,33.4167044,126.2635067,정좌표
702,인생밥집,한식,"제주특별자치도 제주시 한림읍 문교길 6, 1층",한림읍,85,385.5,4.535294118,0.596558759,33.4114405,126.26468,정좌표
703,문어빵빵,기타,"제주특별자치도 제주시 한림읍 한림로 668, 1층",한림읍,11,55.0,5.0,0.0,33.4144183,126.2645499,정좌표
704,바람수제비,호프/통닭,제주특별자치도 제주시 한림읍 한림중앙로 41,한림읍,17,74.0,4.352941176,0.723807335,33.4111115,126.2655863,정좌표
705,제주연탄돼지불백,한식,"제주특별자치도 제주시 한림읍 명월성로 12, 1층",한림읍,17,73.5,4.323529412,0.934431252,33.4073925,126.2656128,정좌표
706,추의작은집,분식,"제주특별자치도 제주시 한림읍 금능5길 11, 1층",한림읍,1,5.0,5.0,,33.3885195,126.2265233,정좌표
707,강식당,경양식,"제주특별자치도 제주시 한림읍 협재1길 39, 2동 1층",한림읍,146,637.5,4.366438356,1.032725046,33.3984652,126.244076,정좌표
708,우정,한식,제주특별자치도 제주시 한림읍 한림상로 139,한림읍,37,167.0,4.513513514,0.740556158,33.411575,126.2672702,정좌표
709,대유,한식,제주특별자치도 제주시 한림읍 한림해안로 140,한림읍,12,43.5,3.625,1.350504956,33.4152213,126.2618259,정좌표
710,협재삼춘네횟집,한식,제주특별자치도 제주시 한림읍 한림로 318,한림읍,67,303.0,4.52238806,0.60573544,33.3921509,126.2395634,정좌표
711,도란도란행복한시간이흐르는곳,분식,"제주특별자치도 제주시 한림읍 명월성로 16, 1층",한림읍,7,30.0,4.285714286,0.994029797,33.3768233,126.2607583,인근좌표
712,협재돈대장,식육(숯불구이),"제주특별자치도 제주시 한림읍 협재2길 8-4, 1층 제2호",한림읍,70,328.5,4.692857143,0.621433926,33.3921614,126.2405605,정좌표
713,면차롱,중국식,"제주특별자치도 제주시 한림읍 한림로 380, 1층",한림읍,236,1114.0,4.720338983,0.785621784,33.3962806,126.2437481,정좌표
714,카페오드리,기타,"제주특별자치도 제주시 한림읍 한창로 1294, 제1동 1층",한림읍,39,180.0,4.615384615,0.738611237,33.3569567,126.2974038,정좌표
715,오크라,한식,제주특별자치도 제주시 한림읍 귀덕14길 57-2,한림읍,70,323.5,4.621428571,0.622266278,33.4387969,126.2962272,정좌표
716,이화수전통육개장제주한림점,호프/통닭,제주특별자치도 제주시 한림읍 한림상로 127-6,한림읍,12,52.5,4.375,0.607715544,33.4143543,126.2629319,정좌표
717,보람순대국밥,한식,제주특별자치도 제주시 한림읍 한림북동길 17,한림읍,10,35.0,3.5,1.779513042,33.416569,126.2639438,정좌표
718,제주등대아구찜,한식,"제주특별자치도 제주시 한림읍 한림해안로 145-2, 1층",한림읍,64,291.5,4.5546875,0.702134995,33.4158996,126.261979,정좌표
719,오만정성,한식,"제주특별자치도 제주시 한림읍 일주서로 5083, 1층",한림읍,649,3163.0,4.873651772,0.471632713,33.389078,126.2504324,정좌표
720,일등정육식당,한식,제주특별자치도 제주시 한림읍 한림상로 145,한림읍,4,18.0,4.5,0.40824829,33.4118962,126.267869,정좌표
721,수돈가스,기타,"제주특별자치도 제주시 한림읍 한림로 393, 1층",한림읍,171,691.5,4.043859649,1.219742144,33.3976481,126.2442493,정좌표
722,굽네치킨한림점,호프/통닭,"제주특별자치도 제주시 한림읍 한림상로 158-1, 1층",한림읍,7,29.0,4.142857143,1.651117947,33.412296,126.2689984,정좌표
723,못거리가든,식육(숯불구이),제주특별자치도 제주시 한림읍 한림중앙로 283,한림읍,8,36.0,4.5,1.224744871,33.4044889,126.2697728,정좌표
724,고랑몰랑들엉몰랑,식육(숯불구이),제주특별자치도 제주시 한림읍 한림상로 107,한림읍,10,41.0,4.1,0.936897955,33.4098484,126.2645483,정좌표
725,푸라닭제주한림협재점,호프/통닭,"제주특별자치도 제주시 한림읍 명랑로 16-1, 1층",한림읍,12,53.0,4.416666667,1.2939252,33.4143518,126.2666303,정좌표
726,그륻,한식,"제주특별자치도 제주시 한림읍 귀덕5길 33, 1층 103호",한림읍,28,139.0,4.964285714,0.188982237,33.4417839,126.2803128,정좌표
727,바다주옥,한식,"제주특별자치도 제주시 한림읍 한림해안로 279, 1동 1층",한림읍,1,5.0,5.0,,33.4257892,126.2673117,정좌표
728,제주기역,기타,"제주특별자치도 제주시 한림읍 협재1길 19-8, 1층",한림읍,419,2059.0,4.914081146,0.299149197,33.3976259,126.2429375,정좌표
729,아카렌가,일식,"제주특별자치도 제주시 한림읍 한림중앙로 32, 2층",한림읍,18,88.5,4.916666667,0.257247878,33.4044889,126.2697728,정좌표
730,원조수림,기타,"제주특별자치도 제주시 한림읍 한림상로 11, 1층",한림읍,7,31.5,4.5,0.5,33.4053421,126.2569331,정좌표
731,단잠게스트하우스,기타,"제주특별자치도 제주시 한림읍 귀덕14길 56, 2층",한림읍,36,179.5,4.986111111,0.083333333,33.4390915,126.2959494,정좌표
732,유주,기타,"제주특별자치도 제주시 한림읍 한림상로 17, 1층",한림읍,128,598.0,4.671875,0.548575464,33.405404,126.2574231,정좌표
733,동명정류장,기타,"제주특별자치도 제주시 한림읍 동명7길 26, 1층",한림읍,239,1169.5,4.893305439,0.314424168,33.3971282,126.2663189,정좌표
734,배롱정원,기타,"제주특별자치도 제주시 한림읍 협재4길 19, 1층",한림읍,134,639.0,4.768656716,0.627252981,33.3930352,126.2415929,정좌표
735,임주현고기국수정식집,한식,"제주특별자치도 제주시 한림읍 한림상로 110, 다동 1층",한림읍,14,59.5,4.25,1.122325882,33.4143543,126.2629319,정좌표
736,제주프리또,경양식,"제주특별자치도 제주시 한림읍 귀덕5길 7, 1층",한림읍,154,669.5,4.347402597,0.931173836,33.428251,126.2900919,정좌표
737,서쪽밤,일식,"제주특별자치도 제주시 한림읍 한림로 336, 1층",한림읍,33,151.5,4.590909091,0.744296495,33.3934131,126.2406243,정좌표
738,반미신짜오,호프/통닭,"제주특별자치도 제주시 한림읍 한림중앙로 26, 1층",한림읍,4,19.0,4.75,0.5,33.4123031,126.2646629,정좌표
739,금능상회해물라면,한식,"제주특별자치도 제주시 한림읍 금능5길 21, 2층",한림읍,191,787.5,4.123036649,1.31361021,33.3894116,126.2268728,정좌표
740,동광,한식,"제주특별자치도 제주시 다랑곶길 19 (노형동,(다랑굿로27))",제주시,45,207.0,4.6,0.822965812,33.4879309,126.4808146,정좌표
741,꽃담,한식,"제주특별자치도 제주시 선덕로5길 18, 1층 (연동)",제주시,64,317.0,4.953125,0.26305214,33.4882104,126.4998055,정좌표
742,외도가마솥밥,한식,"제주특별자치도 제주시 우정로6길 11, 1층 (외도일동)",제주시,8,35.5,4.4375,0.728868987,33.4901514,126.4298028,정좌표
743,북촌카페,기타,"제주특별자치도 제주시 조천읍 일주동로 1360, 1층",제주시,4,17.0,4.25,0.957427108,33.5402462,126.6847693,정좌표
744,여자만이네,횟집,제주특별자치도 제주시 탑동로 27 (삼도이동),제주시,1,3.0,3.0,,33.5173644,126.5217892,정좌표
