,사업장명,업종구분대분류,업종구분소분류,소재지전체주소,naver_map_url
2962,제주시니어클럽살레,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 오라이동 656-9 시니어클럽하우스 ,https://pcmap.place.naver.com/restaurant/1650096207/review/visitor#
2966,온에어PC방제주본점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 연동 251-7번지 ,https://pcmap.place.naver.com/restaurant/806297391/review/visitor#
2969,에코랜드에코로드카페,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 교래리 385-1 다목적휴게소8(1층) ,https://pcmap.place.naver.com/restaurant/20104171/review/visitor#
2974,호봉토스트화북점,휴게음식점,패스트푸드,제주특별자치도 제주시 화북일동 1986번지 ,https://pcmap.place.naver.com/restaurant/1420266940/review/visitor#
2976,카페킹,휴게음식점,커피숍,제주특별자치도 제주시 오라이동 966-1 ,https://pcmap.place.naver.com/restaurant/1005703538/review/visitor#
2981,호봉토스트법원점,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1027번지 (1층) ,https://pcmap.place.naver.com/restaurant/1622158600/review/visitor#
2987,고스란히,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 2031-10번지 ,https://pcmap.place.naver.com/restaurant/36531876/review/visitor#
2988,씨유제주대박점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 하귀2리 1675번지 ,https://pcmap.place.naver.com/restaurant/1136296090/review/visitor#
2990,씨유중앙여고후문점,휴게음식점,편의점,제주특별자치도 제주시 이도이동 1974-13번지 ,https://pcmap.place.naver.com/restaurant/21761608/review/visitor#
2991,교래뜰,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 교래리 667번지 ,https://pcmap.place.naver.com/restaurant/35532461/review/visitor#
2992,지에스25용담전망대점,휴게음식점,편의점,제주특별자치도 제주시 용담삼동 2400번지 ,https://pcmap.place.naver.com/restaurant/1569459591/review/visitor#
2993,젤라또스팟제주,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 한경면 저지리 24-4번지 ,https://pcmap.place.naver.com/restaurant/1435032747/review/visitor#
2998,용가리는와플도둑,휴게음식점,패스트푸드,제주특별자치도 제주시 일도이동 377-23번지 ,https://pcmap.place.naver.com/restaurant/1852252550/review/visitor#
3000,GS제주용화점,휴게음식점,편의점,제주특별자치도 제주시 용담이동 629-5번지 ,https://pcmap.place.naver.com/restaurant/32507105/review/visitor#
3001,주스마심,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 교래리 491 ,https://pcmap.place.naver.com/restaurant/1817052845/review/visitor#
3002,커피림,휴게음식점,커피숍,제주특별자치도 제주시 연동 1315번지 ,https://pcmap.place.naver.com/restaurant/33770744/review/visitor#
3005,주먹이네,휴게음식점,일반조리판매,제주특별자치도 제주시 이도이동 1974-13번지 (1층) ,https://pcmap.place.naver.com/restaurant/30835044/review/visitor#
3007,트라인,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 와흘리 1908번지 ,https://pcmap.place.naver.com/restaurant/1230534126/review/visitor#
3011,지에스25도남사거리점,휴게음식점,편의점,제주특별자치도 제주시 도남동 86번지 ,https://pcmap.place.naver.com/restaurant/1177417828/review/visitor#
3012,지에스25해도점,휴게음식점,편의점,제주특별자치도 제주시 애월읍 하귀1리 551번지 ,https://pcmap.place.naver.com/restaurant/1658206529/review/visitor#
3014,모리노코에,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 2042-1번지 (1층) ,https://pcmap.place.naver.com/restaurant/21762635/review/visitor#
3015,서부관광휴게마트,휴게음식점,일반조리판매,제주특별자치도 제주시 해안동 2369-1번지 ,https://pcmap.place.naver.com/restaurant/16857036/review/visitor#
3016,카페빠네띠에,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1959-1 ,https://pcmap.place.naver.com/restaurant/32568715/review/visitor#
3017,커피방아,휴게음식점,커피숍,제주특별자치도 제주시 용담일동 144-3번지 ,https://pcmap.place.naver.com/restaurant/37286359/review/visitor#
3019,씨유국제대학점,휴게음식점,편의점,제주특별자치도 제주시 영평동 2235번지 ,https://pcmap.place.naver.com/restaurant/31030961/review/visitor#
3020,세븐일레븐제주도남대로점,휴게음식점,편의점,제주특별자치도 제주시 도남동 59-7번지 ,https://pcmap.place.naver.com/restaurant/21758370/review/visitor#
3022,모닥치기2호점,휴게음식점,일반조리판매,제주특별자치도 제주시 이도이동 1064-4번지 ,https://pcmap.place.naver.com/restaurant/1888871319/review/visitor#
3023,카페이안갤러리,휴게음식점,커피숍,제주특별자치도 제주시 영평동 2170-2번지 ,https://pcmap.place.naver.com/restaurant/67352767/review/visitor#
3027,무인카페치올라,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라일동 2612-13번지 ,https://pcmap.place.naver.com/restaurant/1662444513/review/visitor#
3029,맛짱김밥동문점,휴게음식점,일반조리판매,제주특별자치도 제주시 일도일동 1069-6번지 ,https://pcmap.place.naver.com/restaurant/16684198/review/visitor#
3030,카페퐁낭,휴게음식점,커피숍,제주특별자치도 제주시 봉개동 237-2번지 ,https://pcmap.place.naver.com/restaurant/1657149072/review/visitor#
3032,띠띠빵빵,휴게음식점,커피숍,제주특별자치도 제주시 우도면 연평리 132 ,https://pcmap.place.naver.com/restaurant/36646978/review/visitor#
3036,아따블르,휴게음식점,일반조리판매,제주특별자치도 제주시 조천읍 북촌리 583-1번지 ,https://pcmap.place.naver.com/restaurant/37800908/review/visitor#
3040,지에스25노형사랑점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 2536-7번지 ,https://pcmap.place.naver.com/restaurant/32159152/review/visitor#
3043,맛짱맛,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 조천읍 함덕리 1277번지 ,https://pcmap.place.naver.com/restaurant/16885194/review/visitor#
3046,세원다방,휴게음식점,다방,제주특별자치도 제주시 구좌읍 세화리 1521-11 ,https://pcmap.place.naver.com/restaurant/1934475404/review/visitor#
3049,과즙팡팡,휴게음식점,커피숍,제주특별자치도 제주시 삼도일동 519-12번지 ,https://pcmap.place.naver.com/restaurant/1384916686/review/visitor#
3050,용두암해수랜드2층매점,휴게음식점,일반조리판매,제주특별자치도 제주시 용담삼동 1006-3번지 ,https://pcmap.place.naver.com/restaurant/1175110235/review/visitor#
3052,지에스25제주유정점,휴게음식점,편의점,제주특별자치도 제주시 삼도일동 574-24번지 ,https://pcmap.place.naver.com/restaurant/32040880/review/visitor#
3054,소양글멋그리기,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 화북일동 1948-3번지 해성원룸 ,https://pcmap.place.naver.com/restaurant/1715573554/review/visitor#
3061,지에스25제주광양점,휴게음식점,편의점,제주특별자치도 제주시 이도이동 1772-23 ,https://pcmap.place.naver.com/restaurant/1254601134/review/visitor#
3064,동우네,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 일도이동 53-8번지 ,https://pcmap.place.naver.com/restaurant/16694928/review/visitor#
3065,지에스25제주원노형점,휴게음식점,편의점,제주특별자치도 제주시 노형동 904-9번지 ,https://pcmap.place.naver.com/restaurant/36210212/review/visitor#
3066,피자투어하귀점,휴게음식점,패스트푸드,제주특별자치도 제주시 애월읍 하귀1리 190-1번지 외1필지 제1호(1층) ,https://pcmap.place.naver.com/restaurant/21364687/review/visitor#
3067,엔제리너스이호테우해변로점,휴게음식점,커피숍,제주특별자치도 제주시 이호일동 440-7번지 ,https://pcmap.place.naver.com/restaurant/789097524/review/visitor#
3068,씨유제주용인아파트점,휴게음식점,편의점,제주특별자치도 제주시 일도이동 365-1번지 용인아파트 ,https://pcmap.place.naver.com/restaurant/38758978/review/visitor#
3069,킵그린,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1768-17 ,https://pcmap.place.naver.com/restaurant/1009461804/review/visitor#
3070,지에스25노형드림점,휴게음식점,편의점,제주특별자치도 제주시 노형동 944-13번지 ,https://pcmap.place.naver.com/restaurant/21758887/review/visitor#
3073,커피러빗,휴게음식점,커피숍,제주특별자치도 제주시 아라일동 6091번지 ,https://pcmap.place.naver.com/restaurant/1661430037/review/visitor#
3074,바람이머무는곳,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 애월리 1834-4번지 ,https://pcmap.place.naver.com/restaurant/870159733/review/visitor#
3076,씨유제주중엄점,휴게음식점,편의점,제주특별자치도 제주시 애월읍 신엄리 963-2 ,https://pcmap.place.naver.com/restaurant/418417184/review/visitor#
3077,뀨리분식,휴게음식점,일반조리판매,제주특별자치도 제주시 일도이동 370번지 외1필지(1층) ,https://pcmap.place.naver.com/restaurant/1640657341/review/visitor#
3078,협재만덕,휴게음식점,일반조리판매,제주특별자치도 제주시 한림읍 협재리 2469-1번지 ,https://pcmap.place.naver.com/restaurant/118314629/review/visitor#
3080,카페인사리,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 한동리 1139-12번지 ,https://pcmap.place.naver.com/restaurant/777618701/review/visitor#
3081,헬로방방아라점,휴게음식점,키즈카페,제주특별자치도 제주시 아라일동 6115-6번지 ,https://pcmap.place.naver.com/restaurant/1014295333/review/visitor#
3084,달콤한닭강정일도점,휴게음식점,패스트푸드,제주특별자치도 제주시 일도이동 378-7번지 ,https://pcmap.place.naver.com/restaurant/35876516/review/visitor#
3087,서유기마라탕제주대점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라이동 34-14 ,https://pcmap.place.naver.com/restaurant/1377562914/review/visitor#
3088,나눔김밥,휴게음식점,일반조리판매,제주특별자치도 제주시 연동 2317-19번지 ,https://pcmap.place.naver.com/restaurant/34569134/review/visitor#
3090,먼트커피,휴게음식점,커피숍,제주특별자치도 제주시 노형동 2527-12번지 ,https://pcmap.place.naver.com/restaurant/1443668367/review/visitor#
3092,가온베이비제주,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 조천리 2387-1 ,https://pcmap.place.naver.com/restaurant/1216908602/review/visitor#
3093,모란이피기까지,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 상도리 435-1번지 ,https://pcmap.place.naver.com/restaurant/37725909/review/visitor#
3094,GS25제주간드락점,휴게음식점,편의점,제주특별자치도 제주시 아라이동 1370-8번지 ,https://pcmap.place.naver.com/restaurant/36210203/review/visitor#
3095,가을다방,휴게음식점,다방,제주특별자치도 제주시 일도이동 550-2번지 ,https://pcmap.place.naver.com/restaurant/36452647/review/visitor#
3096,오름화덕피자,휴게음식점,패스트푸드,제주특별자치도 제주시 한경면 저지리 1724-5번지 ,https://pcmap.place.naver.com/restaurant/32169315/review/visitor#
3097,커피비터스윗,휴게음식점,커피숍,제주특별자치도 제주시 연동 312-11번지 ,https://pcmap.place.naver.com/restaurant/1658921482/review/visitor#
3107,한조에프엠,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라일동 1753-3번지 제주대학교병원 ,https://pcmap.place.naver.com/restaurant/1088514101/review/visitor#
3109,투썸플레이스제주애월다인호텔점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 고내리 84번지 ,https://pcmap.place.naver.com/restaurant/1013073973/review/visitor#
3110,어드래커피,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 구좌읍 세화리 3648-4번지 ,https://pcmap.place.naver.com/restaurant/1593906265/review/visitor#
3113,황금다방,휴게음식점,다방,제주특별자치도 제주시 이도일동 1566-2번지 2층 ,https://pcmap.place.naver.com/restaurant/1668007039/review/visitor#
3116,스물다섯,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 1275-11 대성빌라트 ,https://pcmap.place.naver.com/restaurant/1529441028/review/visitor#
3120,어깨동무,휴게음식점,일반조리판매,제주특별자치도 제주시 아라일동 6099-3번지 ,https://pcmap.place.naver.com/restaurant/1065656029/review/visitor#
3122,초계미술관,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 하귀2리 2742번지 ,https://pcmap.place.naver.com/restaurant/37704714/review/visitor#
3123,지에스25함덕골든튤립점,휴게음식점,편의점,제주특별자치도 제주시 조천읍 함덕리 1269-19번지 ,https://pcmap.place.naver.com/restaurant/37308705/review/visitor#
3124,모네의숲,휴게음식점,커피숍,제주특별자치도 제주시 한림읍 월림리 115-54번지 ,https://pcmap.place.naver.com/restaurant/37755872/review/visitor#
3125,지에스25월정해변점,휴게음식점,편의점,제주특별자치도 제주시 구좌읍 월정리 2-1번지 ,https://pcmap.place.naver.com/restaurant/36892237/review/visitor#
3126,씨유제주구남중앙점,휴게음식점,편의점,제주특별자치도 제주시 이도이동 2002-1번지 ,https://pcmap.place.naver.com/restaurant/37912008/review/visitor#
