Column1,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
7257,호박이넝쿨채로,호박이넝쿨채로제주특별자치도 제주시 월랑로10길 40,일반음식점,한식,제주특별자치도 제주시 월랑로10길 40,
7258,어군,어군제주특별자치도 제주시 용마서4길 7,일반음식점,한식,제주특별자치도 제주시 용마서4길 7,
7259,동네마당,동네마당제주특별자치도 제주시 노연로 148 (연동),일반음식점,호프/통닭,제주특별자치도 제주시 노연로 148 (연동),
7260,티바두마리치킨연동점,티바두마리치킨연동점제주특별자치도 제주시 성신로2길 19 (연동),일반음식점,한식,제주특별자치도 제주시 성신로2길 19 (연동),
7261,애월로11,애월로11제주특별자치도 제주시 애월읍 애월로 11,일반음식점,경양식,제주특별자치도 제주시 애월읍 애월로 11,
7262,퍼블릭하우스레스토랑,,일반음식점,경양식,,
7263,통영포차,통영포차제주특별자치도 제주시 광양4길 2 (이도일동),일반음식점,식육(숯불구이),제주특별자치도 제주시 광양4길 2 (이도일동),
7264,올레가면탁이국수,올레가면탁이국수제주특별자치도 제주시 제원길 16 (연동),일반음식점,분식,제주특별자치도 제주시 제원길 16 (연동),
7265,큰여,큰여제주특별자치도 제주시 한림읍 일주서로 5889,일반음식점,한식,제주특별자치도 제주시 한림읍 일주서로 5889,
7266,있씨유,있씨유제주특별자치도 제주시 한림읍 한림로 349-5,일반음식점,분식,제주특별자치도 제주시 한림읍 한림로 349-5,
7267,주곱창,주곱창제주특별자치도 제주시 노형로 365 (노형동),일반음식점,호프/통닭,제주특별자치도 제주시 노형로 365 (노형동),
7268,떡보킹앤빙수퀸,떡보킹앤빙수퀸제주특별자치도 제주시 도남로 104,일반음식점,호프/통닭,제주특별자치도 제주시 도남로 104,
7269,제주주민센터,제주주민센터제주특별자치도 제주시 무근성길 46 (삼도이동,일반음식점,한식,제주특별자치도 제주시 무근성길 46 (삼도이동,
7270,김복남맥주노형점,김복남맥주노형점제주특별자치도 제주시 월랑로 15 (노형동),일반음식점,경양식,제주특별자치도 제주시 월랑로 15 (노형동),
7271,어상,어상제주특별자치도 제주시 수덕9길 82-7,일반음식점,회집,제주특별자치도 제주시 수덕9길 82-7,
7272,푸라닭제주대점,푸라닭제주대점제주특별자치도 제주시 산천단동3길 13 (아라일동),일반음식점,호프/통닭,제주특별자치도 제주시 산천단동3길 13 (아라일동),
7273,에버리스골프리조트,에버리스골프리조트제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),일반음식점,경양식,제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),
7274,에버리스골프리조트그늘집1,에버리스골프리조트그늘집1제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),일반음식점,기타,제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),
7275,에버리스골프리조트그늘집2,에버리스골프리조트그늘집2제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),일반음식점,기타,제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),
7276,에버리스골프리조트그늘집3,에버리스골프리조트그늘집3제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),일반음식점,기타,제주특별자치도 제주시 애월읍 평화로 1693-75 (외31필지),
7277,대감그냥갈수없잖아,대감그냥갈수없잖아제주특별자치도 제주시 연동1길 14 (연동),일반음식점,한식,제주특별자치도 제주시 연동1길 14 (연동),
7278,중립,중립제주특별자치도 제주시 서광로32길 38,일반음식점,호프/통닭,제주특별자치도 제주시 서광로32길 38,
7279,주네가네키친앤카페,주네가네키친앤카페제주특별자치도 제주시 구좌읍 행원로7길 23-6,일반음식점,한식,제주특별자치도 제주시 구좌읍 행원로7길 23-6,
7280,늘조아쏘맥,늘조아쏘맥제주특별자치도 제주시 연삼로 542 (일도이동),일반음식점,호프/통닭,제주특별자치도 제주시 연삼로 542 (일도이동),
7281,삼춘이야기노형점,삼춘이야기노형점제주특별자치도 제주시 광평동로 45,일반음식점,식육(숯불구이),제주특별자치도 제주시 광평동로 45,
7282,세화야참,세화야참제주특별자치도 제주시 구좌읍 세화3길 4,일반음식점,한식,제주특별자치도 제주시 구좌읍 세화3길 4,
7283,코소롱,코소롱제주특별자치도 제주시 도령로7길 30,일반음식점,기타,제주특별자치도 제주시 도령로7길 30,
7284,육도담,육도담제주특별자치도 제주시 도남로 59 (도남동),일반음식점,식육(숯불구이),제주특별자치도 제주시 도남로 59 (도남동),
7285,삼조삼계탕,삼조삼계탕제주특별자치도 제주시 서광로13길 12,일반음식점,식육(숯불구이),제주특별자치도 제주시 서광로13길 12,
7286,궁중삼계탕,궁중삼계탕제주특별자치도 제주시 광양8길 15-17 (이도이동),일반음식점,한식,제주특별자치도 제주시 광양8길 15-17 (이도이동),
7287,와인치킨베리웰,와인치킨베리웰제주특별자치도 제주시 남녕로 51 (노형동),일반음식점,호프/통닭,제주특별자치도 제주시 남녕로 51 (노형동),
7288,서울정식뷔페,서울정식뷔페제주특별자치도 제주시 신대로18길 48 (연동),일반음식점,호프/통닭,제주특별자치도 제주시 신대로18길 48 (연동),
7289,해남,,일반음식점,한식,,
7290,방파제식당,방파제식당제주특별자치도 제주시 조천읍 조천북1길 35-6,일반음식점,한식,제주특별자치도 제주시 조천읍 조천북1길 35-6,
7291,시청골목집,시청골목집제주특별자치도 제주시 서광로32길 39-3 (이도이동),일반음식점,한식,제주특별자치도 제주시 서광로32길 39-3 (이도이동),
7292,고기마을,고기마을제주특별자치도 제주시 진남로 21-1,일반음식점,한식,제주특별자치도 제주시 진남로 21-1,
7293,제주돈갈매기,제주돈갈매기제주특별자치도 제주시 천수로8길 3,일반음식점,식육(숯불구이),제주특별자치도 제주시 천수로8길 3,
7294,일오삼삼,일오삼삼제주특별자치도 제주시 도남로 76,일반음식점,한식,제주특별자치도 제주시 도남로 76,
7295,용연,용연제주특별자치도 제주시 동한두기길 35 (용담일동),일반음식점,회집,제주특별자치도 제주시 동한두기길 35 (용담일동),
7296,그램그램연동점,그램그램연동점제주특별자치도 제주시 신대로20길 56,일반음식점,한식,제주특별자치도 제주시 신대로20길 56,
7297,추가네,추가네제주특별자치도 제주시 서사로 176 (오라일동),일반음식점,탕류(보신용),제주특별자치도 제주시 서사로 176 (오라일동),
7298,언덕위에,언덕위에제주특별자치도 제주시 연동12길 지하 24 (연동),일반음식점,한식,제주특별자치도 제주시 연동12길 지하 24 (연동),
7299,나라돈까스,,일반음식점,한식,,
7300,국수천하,국수천하제주특별자치도 제주시 서사로 174 (오라일동),일반음식점,한식,제주특별자치도 제주시 서사로 174 (오라일동),
7301,불닭발땡초동대문엽기떡볶이신제주점,불닭발땡초동대문엽기떡볶이신제주점제주특별자치도 제주시 신대로16길 52 (연동),일반음식점,까페,제주특별자치도 제주시 신대로16길 52 (연동),
7302,도모다찌,도모다찌제주특별자치도 제주시 정존3길 6 (노형동),일반음식점,호프/통닭,제주특별자치도 제주시 정존3길 6 (노형동),
7303,신성할망,신성할망제주특별자치도 제주시 신대로7길 23 (연동),일반음식점,한식,제주특별자치도 제주시 신대로7길 23 (연동),
7304,돈지정가든,돈지정가든제주특별자치도 제주시 한림읍 금악로 1-1,일반음식점,한식,제주특별자치도 제주시 한림읍 금악로 1-1,
7305,국수고을,국수고을제주특별자치도 제주시 삼성로 63 (일도이동),일반음식점,한식,제주특별자치도 제주시 삼성로 63 (일도이동),
7306,제라한,제라한제주특별자치도 제주시 정존1길 33 (노형동),일반음식점,한식,제주특별자치도 제주시 정존1길 33 (노형동),
7307,대학로고전,대학로고전제주특별자치도 제주시 광양14길 3 (이도이동),일반음식점,분식,제주특별자치도 제주시 광양14길 3 (이도이동),
7308,번영가든,번영가든제주특별자치도 제주시 번영로 553 (봉개동),일반음식점,한식,제주특별자치도 제주시 번영로 553 (봉개동),
7309,제주도민상회본점,제주도민상회본점제주특별자치도 제주시 한림읍 한림로3길 8,일반음식점,한식,제주특별자치도 제주시 한림읍 한림로3길 8,
7310,오션휴게소,오션휴게소제주특별자치도 제주시 애월읍 평화로 1738-116,일반음식점,경양식,제주특별자치도 제주시 애월읍 평화로 1738-116,
7311,미경이네포차,미경이네포차제주특별자치도 제주시 중앙로24길 19 (삼도이동),일반음식점,호프/통닭,제주특별자치도 제주시 중앙로24길 19 (삼도이동),
7312,괸당집신제주점,괸당집신제주점제주특별자치도 제주시 신광로4길 9 (연동),일반음식점,한식,제주특별자치도 제주시 신광로4길 9 (연동),
7313,줌마포장마차,줌마포장마차제주특별자치도 제주시 광양4길 8 (이도일동),일반음식점,한식,제주특별자치도 제주시 광양4길 8 (이도일동),
7314,제주텐동,제주텐동제주특별자치도 제주시 중앙로 214,일반음식점,기타,제주특별자치도 제주시 중앙로 214,
7315,유쾌육회,유쾌육회제주특별자치도 제주시 월랑로 16 (노형동,일반음식점,호프/통닭,제주특별자치도 제주시 월랑로 16 (노형동,
7316,주식한돈,주식한돈제주특별자치도 제주시 한림읍 한림서길 33,일반음식점,한식,제주특별자치도 제주시 한림읍 한림서길 33,
7317,김밥천국앤테그42외도점,김밥천국앤테그42외도점제주특별자치도 제주시 우정로11길 2,일반음식점,한식,제주특별자치도 제주시 우정로11길 2,
7318,모던뽀이,모던뽀이제주특별자치도 제주시 신성로13길 4,일반음식점,호프/통닭,제주특별자치도 제주시 신성로13길 4,
7319,애월애카페,애월애카페제주특별자치도 제주시 애월읍 애월로 19-3,일반음식점,기타,제주특별자치도 제주시 애월읍 애월로 19-3,
7320,한상,한상제주특별자치도 제주시 정원로 55,일반음식점,한식,제주특별자치도 제주시 정원로 55,
7321,태돈가,태돈가제주특별자치도 제주시 무근성7길 37,일반음식점,한식,제주특별자치도 제주시 무근성7길 37,
7322,오늘은와플데이,오늘은와플데이제주특별자치도 제주시 구좌읍 일주동로 2968,일반음식점,분식,제주특별자치도 제주시 구좌읍 일주동로 2968,
7323,달치즈,달치즈제주특별자치도 제주시 구좌읍 해녀박물관길 35,일반음식점,호프/통닭,제주특별자치도 제주시 구좌읍 해녀박물관길 35,
7324,명가돈까스,명가돈까스제주특별자치도 제주시 태성로2길 30-1,일반음식점,경양식,제주특별자치도 제주시 태성로2길 30-1,
7325,깜돈흑돼지,깜돈흑돼지제주특별자치도 제주시 삼무로3길 6 (연동,일반음식점,식육(숯불구이),제주특별자치도 제주시 삼무로3길 6 (연동,
7326,착한튀김,착한튀김제주특별자치도 제주시 진남로6길 20 (화북일동),일반음식점,분식,제주특별자치도 제주시 진남로6길 20 (화북일동),
