,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
207,동명정류장,동명정류장제주특별자치도 제주시 한림읍 동명7길 26,일반음식점,기타,제주특별자치도 제주시 한림읍 동명7길 26,https://pcmap.place.naver.com/restaurant/1299502505/review/visitor#
208,배롱정원,배롱정원제주특별자치도 제주시 한림읍 협재4길 19,일반음식점,기타,제주특별자치도 제주시 한림읍 협재4길 19,https://pcmap.place.naver.com/restaurant/1683086259/review/visitor#
209,육고깃집노형점,육고깃집노형점제주특별자치도 제주시 진군4길 8,일반음식점,기타,제주특별자치도 제주시 진군4길 8,https://pcmap.place.naver.com/restaurant/1895423232/review/visitor#
211,집밥콘서트,집밥콘서트제주특별자치도 제주시 오라로 55,일반음식점,기타,제주특별자치도 제주시 오라로 55,https://pcmap.place.naver.com/restaurant/1567765671/review/visitor#
212,에이프릴,에이프릴제주특별자치도 제주시 삼무로9길 30,일반음식점,기타,제주특별자치도 제주시 삼무로9길 30,https://pcmap.place.naver.com/restaurant/1397869732/review/visitor#
213,스시아리엔,스시아리엔제주특별자치도 제주시 애월읍 하귀동남3길 4,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀동남3길 4,https://pcmap.place.naver.com/restaurant/1952297280/review/visitor#
214,더애월김치찌개전문점저지점,더애월김치찌개전문점저지점제주특별자치도 제주시 한경면 저지12길 99,일반음식점,기타,제주특별자치도 제주시 한경면 저지12길 99,https://pcmap.place.naver.com/restaurant/1921792347/review/visitor#
215,홍어일번지,홍어일번지제주특별자치도 제주시 연오로 31,일반음식점,기타,제주특별자치도 제주시 연오로 31,https://pcmap.place.naver.com/restaurant/16847944/review/visitor#
216,공기,공기제주특별자치도 제주시 진남로6길 22-4,일반음식점,기타,제주특별자치도 제주시 진남로6길 22-4,https://pcmap.place.naver.com/restaurant/1948282951/review/visitor#
217,노형포차,노형포차제주특별자치도 제주시 다랑곶5길 9,일반음식점,라이브카페,제주특별자치도 제주시 다랑곶5길 9,https://pcmap.place.naver.com/restaurant/1011585701/review/visitor#
218,노을안에풍차,노을안에풍차제주특별자치도 제주시 한경면 한경해안로 360,일반음식점,기타,제주특별자치도 제주시 한경면 한경해안로 360,https://pcmap.place.naver.com/restaurant/1448749216/review/visitor#
219,노가리앤비어아라점,노가리앤비어아라점제주특별자치도 제주시 아란9길 6-5,일반음식점,기타,제주특별자치도 제주시 아란9길 6-5,https://pcmap.place.naver.com/restaurant/1159629995/review/visitor#
221,2500분식,2500분식제주특별자치도 제주시 구남로7길 36,일반음식점,기타,제주특별자치도 제주시 구남로7길 36,https://pcmap.place.naver.com/restaurant/1229529589/review/visitor#
222,제주이와이,제주이와이제주특별자치도 제주시 애월읍 하귀로 4,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀로 4,https://pcmap.place.naver.com/restaurant/1033377319/review/visitor#
226,식도원,식도원제주특별자치도 제주시 연삼로 498,일반음식점,기타,제주특별자치도 제주시 연삼로 498,https://pcmap.place.naver.com/restaurant/1688752496/review/visitor#
227,팜스테이블,팜스테이블제주특별자치도 제주시 수목원길 41,일반음식점,기타,제주특별자치도 제주시 수목원길 41,https://pcmap.place.naver.com/restaurant/1266699506/review/visitor#
228,노랑통닭외도점,노랑통닭외도점제주특별자치도 제주시 우정로11길 13,일반음식점,호프/통닭,제주특별자치도 제주시 우정로11길 13,https://pcmap.place.naver.com/restaurant/1680082401/review/visitor#
231,막창먹는놈외도점,막창먹는놈외도점제주특별자치도 제주시 우정로 82,일반음식점,기타,제주특별자치도 제주시 우정로 82,https://pcmap.place.naver.com/restaurant/1753670224/review/visitor#
232,한촌설렁탕제주종합운동장점,한촌설렁탕제주종합운동장점제주특별자치도 제주시 오라로 118,일반음식점,기타,제주특별자치도 제주시 오라로 118,https://pcmap.place.naver.com/restaurant/1570053648/review/visitor#
233,페어리제주,페어리제주제주특별자치도 제주시 구좌읍 해맞이해안로 1486,일반음식점,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 1486,https://pcmap.place.naver.com/restaurant/1526508666/review/visitor#
234,맘스터치제주애월고점,맘스터치제주애월고점제주특별자치도 제주시 애월읍 일주서로 6365,일반음식점,호프/통닭,제주특별자치도 제주시 애월읍 일주서로 6365,https://pcmap.place.naver.com/restaurant/1105605900/review/visitor#
235,바우골곱창쭈꾸미제주본점,바우골곱창쭈꾸미제주본점제주특별자치도 제주시 정존11길 36 (노형동),일반음식점,기타,제주특별자치도 제주시 정존11길 36 (노형동),https://pcmap.place.naver.com/restaurant/1057021876/review/visitor#
236,모토이시제주시청점,모토이시제주시청점제주특별자치도 제주시 서광로32길 29,일반음식점,기타,제주특별자치도 제주시 서광로32길 29,https://pcmap.place.naver.com/restaurant/1766857053/review/visitor#
238,우굼,우굼제주특별자치도 제주시 애월읍 하소로 611-42,일반음식점,기타,제주특별자치도 제주시 애월읍 하소로 611-42,https://pcmap.place.naver.com/restaurant/1263982690/review/visitor#
239,야곱,야곱제주특별자치도 제주시 신대로14길 38,일반음식점,기타,제주특별자치도 제주시 신대로14길 38,https://pcmap.place.naver.com/restaurant/1531692098/review/visitor#
240,임주현고기국수정식집,임주현고기국수정식집제주특별자치도 제주시 한림읍 한림상로 110,일반음식점,한식,제주특별자치도 제주시 한림읍 한림상로 110,https://pcmap.place.naver.com/restaurant/1665532138/review/visitor#
242,맛있는온도,맛있는온도제주특별자치도 제주시 연수로5길 4,일반음식점,정종/대포집/소주방,제주특별자치도 제주시 연수로5길 4,https://pcmap.place.naver.com/restaurant/1940606877/review/visitor#
246,황제중화요리,황제중화요리제주특별자치도 제주시 애월읍 광령5길 6,일반음식점,기타,제주특별자치도 제주시 애월읍 광령5길 6,https://pcmap.place.naver.com/restaurant/1375383284/review/visitor#
247,시드니양갈비,시드니양갈비제주특별자치도 제주시 노형10길 10,일반음식점,기타,제주특별자치도 제주시 노형10길 10,https://pcmap.place.naver.com/restaurant/1387505101/review/visitor#
248,심청이쌈밥,심청이쌈밥제주특별자치도 제주시 아란5길 19-12,일반음식점,기타,제주특별자치도 제주시 아란5길 19-12,https://pcmap.place.naver.com/restaurant/1004074259/review/visitor#
249,카페온,카페온제주특별자치도 제주시 다랑곶6길 39,일반음식점,기타,제주특별자치도 제주시 다랑곶6길 39,https://pcmap.place.naver.com/restaurant/1865592990/review/visitor#
251,매콤명태촌,매콤명태촌제주특별자치도 제주시 절물3길 7,일반음식점,기타,제주특별자치도 제주시 절물3길 7,https://pcmap.place.naver.com/restaurant/1178078226/review/visitor#
252,카페다조천점,카페다조천점제주특별자치도 제주시 조천읍 신북로 246,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 246,https://pcmap.place.naver.com/restaurant/1915858562/review/visitor#
253,맥파이블루버드,맥파이블루버드제주특별자치도 제주시 탑동로2길 7,일반음식점,기타,제주특별자치도 제주시 탑동로2길 7,https://pcmap.place.naver.com/restaurant/35877514/review/visitor#
254,술의식물원,술의식물원제주특별자치도 제주시 구좌읍 중산간동로 2253,일반음식점,기타,제주특별자치도 제주시 구좌읍 중산간동로 2253,https://pcmap.place.naver.com/restaurant/1026185374/review/visitor#
255,돌수산,돌수산제주특별자치도 제주시 사장길 17,일반음식점,회집,제주특별자치도 제주시 사장길 17,https://pcmap.place.naver.com/restaurant/36339071/review/visitor#
258,레이니데이,레이니데이제주특별자치도 제주시 애월읍 중산간서로 5384,일반음식점,기타,제주특별자치도 제주시 애월읍 중산간서로 5384,https://pcmap.place.naver.com/restaurant/1422058073/review/visitor#
259,아라연,아라연제주특별자치도 제주시 조천읍 남조로 1842,일반음식점,한식,제주특별자치도 제주시 조천읍 남조로 1842,https://pcmap.place.naver.com/restaurant/1385034899/review/visitor#
260,곽지뽕끌락,곽지뽕끌락제주특별자치도 제주시 애월읍 일주서로 6001,일반음식점,한식,제주특별자치도 제주시 애월읍 일주서로 6001,https://pcmap.place.naver.com/restaurant/1703800548/review/visitor#
263,썸카페,썸카페제주특별자치도 제주시 국기로1길 19,일반음식점,기타,제주특별자치도 제주시 국기로1길 19,https://pcmap.place.naver.com/restaurant/1863706006/review/visitor#
264,해문달술,해문달술제주특별자치도 제주시 한경면 노을해안로 1174,일반음식점,한식,제주특별자치도 제주시 한경면 노을해안로 1174,https://pcmap.place.naver.com/restaurant/1497728565/review/visitor#
265,맠,맠제주특별자치도 제주시 동문로4길 9,일반음식점,기타,제주특별자치도 제주시 동문로4길 9,https://pcmap.place.naver.com/restaurant/1173327265/review/visitor#
266,멕시카나광령점,멕시카나광령점제주특별자치도 제주시 애월읍 중산간서로 6703,일반음식점,호프/통닭,제주특별자치도 제주시 애월읍 중산간서로 6703,https://pcmap.place.naver.com/restaurant/1443331533/review/visitor#
267,돌트멍으로드는보름,돌트멍으로드는보름제주특별자치도 제주시 조천읍 와흘4길 59-1,일반음식점,경양식,제주특별자치도 제주시 조천읍 와흘4길 59-1,https://pcmap.place.naver.com/restaurant/1634121534/review/visitor#
269,오늘와인한잔제주아라점,오늘와인한잔제주아라점제주특별자치도 제주시 인다2길 36,일반음식점,경양식,제주특별자치도 제주시 인다2길 36,https://pcmap.place.naver.com/restaurant/1721304928/review/visitor#
270,젬스토랑,젬스토랑제주특별자치도 제주시 애월읍 부룡수길 38-36,일반음식점,경양식,제주특별자치도 제주시 애월읍 부룡수길 38-36,https://pcmap.place.naver.com/restaurant/1072362292/review/visitor#
271,아맛나찜닭제주점,아맛나찜닭제주점제주특별자치도 제주시 신대로20길 22,일반음식점,한식,제주특별자치도 제주시 신대로20길 22,https://pcmap.place.naver.com/restaurant/1066889822/review/visitor#
273,그랜드키친,그랜드키친제주특별자치도 제주시 노연로 12,일반음식점,뷔페식,제주특별자치도 제주시 노연로 12,https://pcmap.place.naver.com/restaurant/1576051803/review/visitor#
274,녹나무,녹나무제주특별자치도 제주시 노연로 12,일반음식점,한식,제주특별자치도 제주시 노연로 12,https://pcmap.place.naver.com/restaurant/1198896444/review/visitor#
275,봉구식탁,봉구식탁제주특별자치도 제주시 애월읍 유수암평화길 14-3,일반음식점,경양식,제주특별자치도 제주시 애월읍 유수암평화길 14-3,https://pcmap.place.naver.com/restaurant/1859848659/review/visitor#
276,애월의맛,애월의맛제주특별자치도 제주시 애월읍 애월로 37,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로 37,https://pcmap.place.naver.com/restaurant/1460479205/review/visitor#
277,시장밥상,시장밥상제주특별자치도 제주시 동문로4길 3,일반음식점,한식,제주특별자치도 제주시 동문로4길 3,https://pcmap.place.naver.com/restaurant/1325321330/review/visitor#
280,무한99부대찌개,무한99부대찌개제주특별자치도 제주시 조천읍 함덕26길 11,일반음식점,한식,제주특별자치도 제주시 조천읍 함덕26길 11,https://pcmap.place.naver.com/restaurant/1848607839/review/visitor#
