,Unnamed: 0,사업장명,업종구분대분류,업종구분소분류,소재지전체주소,naver_map_url
1535,1536,동우네,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 일도이동 53-8번지 ,https://pcmap.place.naver.com/restaurant/16694928/review/visitor#
1536,1537,지에스25제주원노형점,휴게음식점,편의점,제주특별자치도 제주시 노형동 904-9번지 ,https://pcmap.place.naver.com/restaurant/36210212/review/visitor#
1537,1538,피자투어하귀점,휴게음식점,패스트푸드,제주특별자치도 제주시 애월읍 하귀1리 190-1번지 외1필지 제1호(1층) ,https://pcmap.place.naver.com/restaurant/21364687/review/visitor#
1538,1539,엔제리너스이호테우해변로점,휴게음식점,커피숍,제주특별자치도 제주시 이호일동 440-7번지 ,https://pcmap.place.naver.com/restaurant/789097524/review/visitor#
1539,1540,씨유제주용인아파트점,휴게음식점,편의점,제주특별자치도 제주시 일도이동 365-1번지 용인아파트 ,https://pcmap.place.naver.com/restaurant/38758978/review/visitor#
1540,1541,킵그린,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1768-17 ,https://pcmap.place.naver.com/restaurant/1009461804/review/visitor#
1541,1542,지에스25노형드림점,휴게음식점,편의점,제주특별자치도 제주시 노형동 944-13번지 ,https://pcmap.place.naver.com/restaurant/21758887/review/visitor#
1542,1543,커피러빗,휴게음식점,커피숍,제주특별자치도 제주시 아라일동 6091번지 ,https://pcmap.place.naver.com/restaurant/1661430037/review/visitor#
1543,1544,바람이머무는곳,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 애월리 1834-4번지 ,https://pcmap.place.naver.com/restaurant/870159733/review/visitor#
1544,1545,씨유제주중엄점,휴게음식점,편의점,제주특별자치도 제주시 애월읍 신엄리 963-2 ,https://pcmap.place.naver.com/restaurant/418417184/review/visitor#
1545,1546,뀨리분식,휴게음식점,일반조리판매,제주특별자치도 제주시 일도이동 370번지 외1필지(1층) ,https://pcmap.place.naver.com/restaurant/1640657341/review/visitor#
1546,1547,협재만덕,휴게음식점,일반조리판매,제주특별자치도 제주시 한림읍 협재리 2469-1번지 ,https://pcmap.place.naver.com/restaurant/118314629/review/visitor#
1547,1548,카페인사리,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 한동리 1139-12번지 ,https://pcmap.place.naver.com/restaurant/777618701/review/visitor#
1548,1549,헬로방방아라점,휴게음식점,키즈카페,제주특별자치도 제주시 아라일동 6115-6번지 ,https://pcmap.place.naver.com/restaurant/1014295333/review/visitor#
1549,1550,달콤한닭강정일도점,휴게음식점,패스트푸드,제주특별자치도 제주시 일도이동 378-7번지 ,https://pcmap.place.naver.com/restaurant/35876516/review/visitor#
1550,1551,서유기마라탕제주대점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라이동 34-14 ,https://pcmap.place.naver.com/restaurant/1377562914/review/visitor#
1551,1552,나눔김밥,휴게음식점,일반조리판매,제주특별자치도 제주시 연동 2317-19번지 ,https://pcmap.place.naver.com/restaurant/34569134/review/visitor#
1552,1553,먼트커피,휴게음식점,커피숍,제주특별자치도 제주시 노형동 2527-12번지 ,https://pcmap.place.naver.com/restaurant/1443668367/review/visitor#
1553,1554,가온베이비제주,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 조천리 2387-1 ,https://pcmap.place.naver.com/restaurant/1216908602/review/visitor#
1554,1555,모란이피기까지,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 상도리 435-1번지 ,https://pcmap.place.naver.com/restaurant/37725909/review/visitor#
1555,1556,GS25제주간드락점,휴게음식점,편의점,제주특별자치도 제주시 아라이동 1370-8번지 ,https://pcmap.place.naver.com/restaurant/36210203/review/visitor#
1556,1557,가을다방,휴게음식점,다방,제주특별자치도 제주시 일도이동 550-2번지 ,https://pcmap.place.naver.com/restaurant/36452647/review/visitor#
1557,1558,오름화덕피자,휴게음식점,패스트푸드,제주특별자치도 제주시 한경면 저지리 1724-5번지 ,https://pcmap.place.naver.com/restaurant/32169315/review/visitor#
1558,1559,커피비터스윗,휴게음식점,커피숍,제주특별자치도 제주시 연동 312-11번지 ,https://pcmap.place.naver.com/restaurant/1658921482/review/visitor#
1559,1560,한조에프엠,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라일동 1753-3번지 제주대학교병원 ,https://pcmap.place.naver.com/restaurant/1088514101/review/visitor#
1560,1561,투썸플레이스제주애월다인호텔점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 애월읍 고내리 84번지 ,https://pcmap.place.naver.com/restaurant/1013073973/review/visitor#
1561,1562,어드래커피,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 구좌읍 세화리 3648-4번지 ,https://pcmap.place.naver.com/restaurant/1593906265/review/visitor#
1562,1563,황금다방,휴게음식점,다방,제주특별자치도 제주시 이도일동 1566-2번지 2층 ,https://pcmap.place.naver.com/restaurant/1668007039/review/visitor#
1563,1564,스물다섯,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 1275-11 대성빌라트 ,https://pcmap.place.naver.com/restaurant/1529441028/review/visitor#
1564,1565,어깨동무,휴게음식점,일반조리판매,제주특별자치도 제주시 아라일동 6099-3번지 ,https://pcmap.place.naver.com/restaurant/1065656029/review/visitor#
1565,1566,초계미술관,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 하귀2리 2742번지 ,https://pcmap.place.naver.com/restaurant/37704714/review/visitor#
1566,1567,지에스25함덕골든튤립점,휴게음식점,편의점,제주특별자치도 제주시 조천읍 함덕리 1269-19번지 ,https://pcmap.place.naver.com/restaurant/37308705/review/visitor#
1567,1568,모네의숲,휴게음식점,커피숍,제주특별자치도 제주시 한림읍 월림리 115-54번지 ,https://pcmap.place.naver.com/restaurant/37755872/review/visitor#
1568,1569,지에스25월정해변점,휴게음식점,편의점,제주특별자치도 제주시 구좌읍 월정리 2-1번지 ,https://pcmap.place.naver.com/restaurant/36892237/review/visitor#
1569,1570,씨유제주구남중앙점,휴게음식점,편의점,제주특별자치도 제주시 이도이동 2002-1번지 ,https://pcmap.place.naver.com/restaurant/37912008/review/visitor#
1570,1571,웰빙대게고로케동문점,휴게음식점,패스트푸드,제주특별자치도 제주시 일도일동 1484번지 ,https://pcmap.place.naver.com/restaurant/1938491079/review/visitor#
1571,1572,씨유제주정한점,휴게음식점,편의점,제주특별자치도 제주시 노형동 933-10 ,https://pcmap.place.naver.com/restaurant/16792087/review/visitor#
1572,1573,씨유제주외도점,휴게음식점,편의점,제주특별자치도 제주시 외도일동 541-14번지 ,https://pcmap.place.naver.com/restaurant/16805881/review/visitor#
1573,1574,씨유연동세일점,휴게음식점,편의점,제주특별자치도 제주시 연동 313-47번지 세일연동연립주택 103호,https://pcmap.place.naver.com/restaurant/31074281/review/visitor#
1574,1575,개인주의자,휴게음식점,커피숍,제주특별자치도 제주시 구좌읍 하도리 1759 ,https://pcmap.place.naver.com/restaurant/1159894349/review/visitor#
1575,1576,벅스PC방,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 도남동 75-4번지 ,https://pcmap.place.naver.com/restaurant/1378984697/review/visitor#
1576,1577,퓨전상회,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 연동 273-2번지 ,https://pcmap.place.naver.com/restaurant/1774389463/review/visitor#
1577,1578,베리라이크,휴게음식점,커피숍,제주특별자치도 제주시 노형동 1278-9번지 ,https://pcmap.place.naver.com/restaurant/1912677757/review/visitor#
1578,1579,지에스25외도월대점,휴게음식점,편의점,제주특별자치도 제주시 외도일동 435-22번지 ,https://pcmap.place.naver.com/restaurant/1585570704/review/visitor#
1579,1580,지에스25제주옹달샘점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 오등동 1692-11번지 아연빌라 ,https://pcmap.place.naver.com/restaurant/638304871/review/visitor#
1580,1581,제주왕족보삼화점,휴게음식점,일반조리판매,제주특별자치도 제주시 삼양이동 2116-14번지 ,https://pcmap.place.naver.com/restaurant/1406269337/review/visitor#
1581,1582,다올김밥분식,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 연동 1953-4번지 ,https://pcmap.place.naver.com/restaurant/32161240/review/visitor#
1582,1583,세븐일레븐제주법원점,휴게음식점,편의점,제주특별자치도 제주시 이도이동 1082-3번지 ,https://pcmap.place.naver.com/restaurant/21760928/review/visitor#
1583,1584,세븐일레븐제주노형메르헨점,휴게음식점,편의점,제주특별자치도 제주시 노형동 722-3번지 126호,https://pcmap.place.naver.com/restaurant/21763305/review/visitor#
1584,1585,도넛앤커피,휴게음식점,커피숍,제주특별자치도 제주시 한림읍 금능리 1625번지 ,https://pcmap.place.naver.com/restaurant/1109861023/review/visitor#
1585,1586,(주)모스우드,휴게음식점,커피숍,제주특별자치도 제주시 애월읍 납읍리 114번지 ,https://pcmap.place.naver.com/restaurant/1233771702/review/visitor#
1586,1587,지에스25노형라자점,휴게음식점,편의점,제주특별자치도 제주시 노형동 1281-1번지 ,https://pcmap.place.naver.com/restaurant/16792151/review/visitor#
1587,1588,마루이,휴게음식점,일반조리판매,제주특별자치도 제주시 삼도이동 1259번지 516호,https://pcmap.place.naver.com/restaurant/31728980/review/visitor#
1588,1589,지에스25탐라도서관점,휴게음식점,편의점,제주특별자치도 제주시 노형동 3801-11번지 ,https://pcmap.place.naver.com/restaurant/1933611416/review/visitor#
1589,1590,유스커피,휴게음식점,커피숍,제주특별자치도 제주시 아라일동 2377-3 ,https://pcmap.place.naver.com/restaurant/35976944/review/visitor#
1590,1591,이공구삼하우스,휴게음식점,커피숍,제주특별자치도 제주시 조천읍 교래리 786-21번지 ,https://pcmap.place.naver.com/restaurant/37097862/review/visitor#
1591,1592,덕인당소락,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 아라이동 1476-4번지 ,https://pcmap.place.naver.com/restaurant/1571352768/review/visitor#
1592,1593,빵육사도너츠,휴게음식점,과자점,제주특별자치도 제주시 건입동 1043-65번지 ,https://pcmap.place.naver.com/restaurant/35115073/review/visitor#
1593,1594,우리코코,휴게음식점,일반조리판매,제주특별자치도 제주시 이도일동 1688-12번지 ,https://pcmap.place.naver.com/restaurant/21761139/review/visitor#
1594,1595,오로라정원,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 한림읍 금능리 455-1번지 ,https://pcmap.place.naver.com/restaurant/1735190386/review/visitor#
1595,1596,벌툰제주한라대점,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 노형동 677-2번지 더힐 ,https://pcmap.place.naver.com/restaurant/1002368387/review/visitor#
1596,1597,서울국수가게,휴게음식점,일반조리판매,제주특별자치도 제주시 구좌읍 세화리 1500-24번지 ,https://pcmap.place.naver.com/restaurant/35584739/review/visitor#
1597,1598,스토리카페담,휴게음식점,커피숍,제주특별자치도 제주시 한경면 청수리 136-3번지 ,https://pcmap.place.naver.com/restaurant/37207774/review/visitor#
1598,1599,제주도그녀,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1953-3번지 (1층) ,https://pcmap.place.naver.com/restaurant/1633477572/review/visitor#
1599,1600,빈센트커피아라점,휴게음식점,커피숍,제주특별자치도 제주시 아라일동 6082-4번지 ,https://pcmap.place.naver.com/restaurant/1667849733/review/visitor#
1600,1601,씨유제주대점,휴게음식점,편의점,제주특별자치도 제주시 아라일동 368-62번지 ,https://pcmap.place.naver.com/restaurant/16772008/review/visitor#
1601,1602,지유명차제주이도점,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1022-6번지 ,https://pcmap.place.naver.com/restaurant/36507306/review/visitor#
1602,1603,씨유제주일도점,휴게음식점,편의점,제주특별자치도 제주시 일도이동 52-8번지 ,https://pcmap.place.naver.com/restaurant/16695167/review/visitor#
1603,1604,문즈,휴게음식점,커피숍,제주특별자치도 제주시 오라일동 2447-28번지 ,https://pcmap.place.naver.com/restaurant/1874361236/review/visitor#
1604,1605,오렌지파레트,휴게음식점,커피숍,제주특별자치도 제주시 이도이동 1081-10번지 ,https://pcmap.place.naver.com/restaurant/33408957/review/visitor#
1605,1606,지에스이십오아라금천점,휴게음식점,편의점,제주특별자치도 제주시 아라이동 941-3번지 (1층) ,https://pcmap.place.naver.com/restaurant/31485406/review/visitor#
1606,1607,터미널다방,휴게음식점,다방,제주특별자치도 제주시 오라일동 2441-1번지 ,https://pcmap.place.naver.com/restaurant/32157031/review/visitor#
1607,1608,미소천,휴게음식점,전통찻집,제주특별자치도 제주시 일도이동 109-20번지 ,https://pcmap.place.naver.com/restaurant/1794928218/review/visitor#
1608,1609,플레이스626,휴게음식점,기타 휴게음식점,제주특별자치도 제주시 구좌읍 평대리 626번지 ,https://pcmap.place.naver.com/restaurant/1063668324/review/visitor#
1609,1610,아띠마루커피랩,휴게음식점,커피숍,제주특별자치도 제주시 용담일동 2827-3번지 ,https://pcmap.place.naver.com/restaurant/13496748/review/visitor#
1610,1611,GS25연동국기점,휴게음식점,편의점,제주특별자치도 제주시 연동 1503-4번지 ,https://pcmap.place.naver.com/restaurant/21759322/review/visitor#
