,name,address
1933022,봄뜨랑,"제주특별자치도 서귀포시 성산읍 고성동서로56번길 15, 1층"
1933066,씨유서귀대포마을점,제주특별자치도 서귀포시 대포중앙로 92 (대포동)
1933089,롯데리아하나로제주성산점,"제주특별자치도 서귀포시 성산읍 일주동로 4282, 성산일출봉농협하나로마트 1층"
1933225,에이바우트커피올레시장점,"제주특별자치도 서귀포시 중정로62번길 4, 1층 (서귀동)"
1933340,플라이오조,제주특별자치도 서귀포시 성산읍 오조로85번길 44
1933524,지에스25성산동남점,"제주특별자치도 서귀포시 성산읍 고성오조로 49, 1층"
1933596,씨유성산온평점,"제주특별자치도 서귀포시 성산읍 온평애향로 2, 1층"
1933616,카페논짓물,제주특별자치도 서귀포시 예래해안로 253 (하예동)
1933628,세븐일레븐서귀포강정점,"제주특별자치도 서귀포시 신서귀로97번길 87, 1층 101호 (강정동, 대림 제주 서호 연립주택)"
1933634,인터뷰,"제주특별자치도 서귀포시 중산간동로 8353, 2층 (서호동)"
1933682,파스쿠찌서귀포신시가지점,"제주특별자치도 서귀포시 김정문화로27번길 10-1, 1,2층 (강정동)"
1933740,제주의봄,"제주특별자치도 서귀포시 신북로 16, 1층 (서호동)"
1933757,시간당킬로미터,"제주특별자치도 서귀포시 신동로67번길 11, 1층 (서호동)"
1933779,투썸플레이스서귀포신시가지점,"제주특별자치도 서귀포시 신서귀로 31, 2.3층 (법환동)"
1933897,지에스25법환포구점,제주특별자치도 서귀포시 막숙포로 66 (법환동)
1933990,사하커피,제주특별자치도 서귀포시 성산읍 산성효자로 75
